PROTID	DESC	COMPLEXID
Q8NFH4	Nup 107-160 subcomplex	CORUM:87
Q8NFY4	SEMA6D-PlexinA1-NRP1 complex	CORUM:5689
Q8NFZ0	Ubiquitin E3 ligase (FBXO18, SKP1A, CUL1, RBX1)	CORUM:2191
Q8NFZ5	ABIN2-NFKB1-MAP3K8 complex	CORUM:575
Q8NFZ5	CHUK-IQGAP2-AKAP8L-RELA-TNIP2 complex	CORUM:5220
Q8NFZ5	CHUK-NFKB2-REL-IKBKG-SPAG9-NFKB1-NFKBIE-COPB2-TNIP1-NFKBIA-RELA-TNIP2 complex	CORUM:5230
Q8NFZ5	REL-MAP3K8-RELA-TNIP2-PAPOLA complex	CORUM:5228
Q8NFZ5	TNF-alpha/NF-kappa B signaling complex (CHUK, KPNA3, NFKB2, NFKBIB, REL, IKBKG,  NFKB1, NFKBIE, RELB,  NFKBIA, RELA, TNIP2)	CORUM:5193
Q8NFZ5	TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)	CORUM:5232
Q8NHG7	SVIP-p97/VCP-DERL1 complex	CORUM:4976
Q8NHM5	BCOR complex	CORUM:1178
Q8NHY2	Ubiquitin E3 ligase (DET1, DDB1, CUL4A, RBX1, COP1)	CORUM:1214
Q8NI27	Spliceosome	CORUM:351
Q8NI27	THO complex	CORUM:774
Q8NI27	TREX complex	CORUM:770
Q8NI35	CRB1-MPP5-INADL complex	CORUM:460
Q8NI35	RICH1/AMOT polarity complex, Flag-Amot precipitated	CORUM:848
Q8NI35	RICH1/AMOT polarity complex, Flag-Rich1 precipitated	CORUM:846
Q8TAF3	USP1-UAF1 complex	CORUM:3176
Q8TAK5	GABP(gamma)1-E2F1-DP1 complex	CORUM:3900
Q8TAQ2	ALL-1 supercomplex	CORUM:1257
Q8TAQ2	BAF complex	CORUM:1237
Q8TAQ2	BAF complex	CORUM:189
Q8TAQ2	BRG1-SIN3A complex	CORUM:713
Q8TAQ2	BRM-SIN3A complex	CORUM:714
Q8TAQ2	BRM-SIN3A-HDAC complex	CORUM:806
Q8TAQ2	EBAFa complex	CORUM:1252
Q8TAQ2	EBAFb complex	CORUM:1239
Q8TAQ2	Emerin complex 32	CORUM:5614
Q8TAQ2	LARC complex (LCR-associated remodeling complex)	CORUM:778
Q8TAQ2	NCOR1 complex	CORUM:1413
Q8TAQ2	NUMAC complex (nucleosomal methylation activator complex)	CORUM:86
Q8TAQ2	PBAF complex (Polybromo- and BAF containing complex)	CORUM:149
Q8TAQ2	RNA polymerase II complex, chromatin structure modifying	CORUM:3064
Q8TAQ2	RNA polymerase II complex, chromatin structure modifying	CORUM:3065
Q8TAQ2	RNA polymerase II complex, incomplete (CDK8 complex), chromatin structure modifying	CORUM:3067
Q8TAQ2	RSmad complex	CORUM:2829
Q8TAQ2	SIN3-ING1b complex II	CORUM:739
Q8TAQ2	SWI-SNF chromatin remodeling-related-BRCA1 complex	CORUM:238
Q8TAQ2	WINAC complex	CORUM:1230
Q8TAQ2	p300-CBP-p270-SWI/SNF complex	CORUM:570
Q8TBF4	18S U11/U12 snRNP	CORUM:430
Q8TCC3	39S ribosomal subunit, mitochondrial	CORUM:324
Q8TCC3	55S ribosome, mitochondrial	CORUM:320
Q8TCJ2	Oligosaccharyltransferase complex (Stt3B variant)	CORUM:1200
Q8TD19	FACT-NEK9 complex	CORUM:934
Q8TD47	Ribosome, cytoplasmic	CORUM:306
Q8TDH9	AP3-BLOC1 complex	CORUM:652
Q8TDH9	BLOC-1 (biogenesis of lysosome-related organelles complex 1)	CORUM:23
Q8TDH9	BLOC1-BLOC2 complex	CORUM:654
Q8TDN6	Nop56p-associated pre-rRNA complex	CORUM:3055
Q8TDZ2	CRMP-MICAL-PlexinA1 complex, induced by SEMA3A	CORUM:5762
Q8TEQ6	SMN complex	CORUM:1143
Q8TEQ6	SMN complex (GEMIN2,5, SMN)	CORUM:3298
Q8TEQ6	SMN complex (GEMIN5,2,3,4, SMN)	CORUM:3284
Q8TEQ6	SMN complex (GEMIN5,4,3), SMN-independent intermediate	CORUM:3296
Q8TEW0	PAR-6-PAR-3-VE-cadherin complex, endothelial	CORUM:831
Q8TEW0	PAR3-PAR6-PALS1 complex	CORUM:918
Q8TEW0	PLCB1-PARD3-PARD6A complex	CORUM:5534
Q8TEW0	PLCB3-PARD3-PARD6A complex	CORUM:5535
Q8TEW0	RICH1-PAR3-aPKC polarity complex	CORUM:847
Q8TEX9	Histone H3.1 complex	CORUM:1149
Q8TEX9	Histone H3.3 complex	CORUM:1150
Q8TEY7	VHL-VDU1-TCEB1-TCEB2 complex	CORUM:5267
Q8WTW3	COG1-COG8 subcomplex	CORUM:3532
Q8WTW3	COG1-COG8-COG2-COG3-COG4 subcomplex	CORUM:3551
Q8WTW3	COG1-COG8-COG5-COG6-COG7 subcomplex	CORUM:3552
Q8WTW3	Conserved oligomeric Golgi (COG) complex	CORUM:162
Q8WUA4	5S-DNA-TFIIIA-TFIIIC2 subcomplex	CORUM:1113
Q8WUA4	5S-DNA-TFIIIA-TFIIIC2-TFIIIB subcomplex	CORUM:1114
Q8WUA4	TFIIIC containing complex	CORUM:1105
Q8WUA4	TFIIIC containing-TOP1-SUB1 complex	CORUM:1106
Q8WUI4	BCL6-HDAC7 complex	CORUM:3
Q8WUM0	Nup 107-160 subcomplex	CORUM:87
Q8WUQ7	C complex spliceosome	CORUM:1181
Q8WUQ7	Spliceosome	CORUM:351
Q8WUW1	Wave-2 complex	CORUM:186
Q8WV28	CIN85-BLNK complex	CORUM:3174
Q8WV66	CTF18-CTF8-DCC1-RFC3 complex	CORUM:613
Q8WV66	CTF18-cohesion-RFC-POLH complex	CORUM:3070
Q8WVB6	CTF18-CTF8-DCC1-RFC3 complex	CORUM:613
Q8WVB6	CTF18-cohesion-RFC-POLH complex	CORUM:3070
Q8WVB6	PCNA-CHL12-RFC2-5 complex	CORUM:2797
Q8WVC0	Paf complex	CORUM:1167
Q8WVH0	Complexin complex (STX3, CPLX1, CPLX3)	CORUM:1140
Q8WVH0	SNARE complex (VAMP2, SNAP25, STX1a, CPLX1, CPLX3)	CORUM:1137
Q8WVH0	SNARE complex (VAMP2, SNAP25, STX1a, CPLX3, CPLX4)	CORUM:1138
Q8WVH0	SNARE complex (VAMP2, SNAP25, STX1a, STX3, CPLX1, CPLX3, CPLX4)	CORUM:1139
Q8WVK2	Spliceosome	CORUM:351
Q8WVM7	Cohesin-SA1 complex	CORUM:165
Q8WVM7	SNF2h-cohesin-NuRD complex	CORUM:282
Q8WW01	tRNA splicing endonuclease	CORUM:5283
Q8WW43	Gamma-secretase complex (APH1B, PSEN1, PSENEN, NCSTN)	CORUM:3128
Q8WW43	Gamma-secretase complex (APH1B, PSEN2, PSENEN, NCSTN)	CORUM:467
Q8WWI1	Emerin complex 1	CORUM:5604
Q8WWI1	Emerin regulatory complex	CORUM:5609
Q8WWY3	MLL1-WDR5 complex	CORUM:5386
Q8WWY3	Spliceosome	CORUM:351
Q8WX92	NELF complex (Negative elongation factor complex)	CORUM:2598
Q8WXD5	SMN complex	CORUM:1143
Q8WXD5	SMN complex (GEMIN6,7, UNRIP), SMN-independent intermediate	CORUM:3297
Q8WXE1	ATR-ATRIP complex	CORUM:265
Q8WXE9	Eps15-stonin2 complex	CORUM:3231
Q8WXI9	HDAC1-associated core complex cII	CORUM:649
Q8WXI9	HDAC2-asscociated core complex	CORUM:650
Q8WXI9	LARC complex (LCR-associated remodeling complex)	CORUM:778
Q8WXI9	MeCP1 complex	CORUM:685
Q8WXK4	Ubiquitin E3 ligase (ASB12, TCEB1, TCEB2, CUL5, RNF7)	CORUM:211
Q8WYA6	Spliceosome	CORUM:351
Q8WYB5	ING5 complex	CORUM:2859
Q8WYH8	HBO1 complex	CORUM:2858
Q8WYH8	ING5 complex	CORUM:2859
Q8WYQ5	DGCR8 multiprotein complex	CORUM:3082
Q8WYQ5	DGCR8-ILF3 complex	CORUM:3079
Q8WYQ5	DGCR8-NCL complex	CORUM:3078
Q8WYQ5	Large Drosha complex	CORUM:1332
Q8WYQ5	Microprocessor complex	CORUM:3056
Q92466	DDB complex	CORUM:790
Q92466	DDB2 complex	CORUM:726
Q92466	Ubiquitin E3 ligase (DDB1, DDB2, CUL4A, CUL4B, RBX1)	CORUM:1162
Q92499	Large Drosha complex	CORUM:1332
Q92522	Nop56p-associated pre-rRNA complex	CORUM:3055
Q92529	RET-Rai complex	CORUM:903
Q92529	SHC3-GAB1 complex	CORUM:904
Q92535	GPI-GnT activity complex	CORUM:118
Q92542	CD147-gamma-secretase complex (APH-1a, PS-1, PEN-2, NCT variant)	CORUM:142
Q92542	Gamma-secretase complex (APH1A, PSEN1, PSENEN, NCSTN variant)	CORUM:45
Q92542	Gamma-secretase complex (APH1A, PSEN1, PSENEN, NCSTN)	CORUM:466
Q92542	Gamma-secretase complex (APH1A, PSEN2, PSENEN, NCSTN)	CORUM:468
Q92542	Gamma-secretase complex (APH1B, PSEN1, PSENEN, NCSTN)	CORUM:3128
Q92542	Gamma-secretase complex (APH1B, PSEN2, PSENEN, NCSTN)	CORUM:467
Q92542	Gamma-secretase-Delta1 complex	CORUM:3271
Q92547	BRCA1-BARD1-BACH1-DNA damage complex I	CORUM:2817
Q92547	BRCA1-BARD1-BACH1-DNA damage complex II	CORUM:2815
Q92552	28S ribosomal subunit, mitochondrial	CORUM:315
Q92552	55S ribosome, mitochondrial	CORUM:320
Q92556	ELMO1-DOCK1 complex	CORUM:5337
Q92556	ELMO1-DOCK1-CRKII complex	CORUM:5343
Q92556	ELMO1-DOCK1-RAC1 complex	CORUM:5342
Q92556	ELMO1-DOCK2 complex	CORUM:5341
Q92572	AP3 adapter complex	CORUM:59
Q92572	AP3-BLOC1 complex	CORUM:652
Q92574	TSC1-TSC2 complex	CORUM:75
Q92585	HES1 promoter-Notch enhancer complex	CORUM:2639
Q92585	RBPJ-NotchIC-Mastermind complex	CORUM:2897
Q92599	Septin complex	CORUM:1345
Q92608	ELMO1-DOCK2 complex	CORUM:5341
Q92613	HBO1 complex	CORUM:2858
Q92613	ING4 complex (ING4, MYST2, C1orf149, PHF16)	CORUM:2848
Q92613	ING5 complex	CORUM:2859
Q92616	CDC5L complex	CORUM:1183
Q92616	CDC5L core complex	CORUM:1182
Q92618	CtBP complex	CORUM:642
Q92620	C complex spliceosome	CORUM:1181
Q92620	CEN complex	CORUM:929
Q92620	Spliceosome	CORUM:351
Q92643	GAA1-GPI8-PIGT-PIG-PIGS complex	CORUM:994
Q92664	5S-DNA-TFIIIA-TFIIIC2 subcomplex	CORUM:1113
Q92664	5S-DNA-TFIIIA-TFIIIC2-TFIIIB subcomplex	CORUM:1114
Q92665	28S ribosomal subunit, mitochondrial	CORUM:315
Q92665	55S ribosome, mitochondrial	CORUM:320
Q92667	AMY-1-S-AKAP84-RII-beta complex	CORUM:519
Q92674	CEN complex	CORUM:929
Q92750	TFIID complex, B-cell specific	CORUM:485
Q92759	BRCA1-RNA polymerase II complex	CORUM:2825
Q92759	CF IIAm complex (Cleavage factor IIAm complex)	CORUM:1141
Q92759	RNA polymerase II holoenzyme complex	CORUM:103
Q92759	TFIIH transcription factor complex	CORUM:1029
Q92759	TFIIH transcription factor core complex	CORUM:1037
Q92766	CtBP complex	CORUM:642
Q92766	LSD1 complex	CORUM:626
Q92769	ALL-1 supercomplex	CORUM:1257
Q92769	ATR-HDAC2 complex	CORUM:1133
Q92769	ATR-HDAC2-CHD4 complex	CORUM:1134
Q92769	Anti-HDAC2 complex	CORUM:632
Q92769	BHC complex	CORUM:636
Q92769	BRAF53-BRCA2 complex	CORUM:871
Q92769	BRCA1-HDAC1-HDAC2 complex	CORUM:2814
Q92769	BRG1-SIN3A complex	CORUM:713
Q92769	BRM-SIN3A complex	CORUM:714
Q92769	BRM-SIN3A-HDAC complex	CORUM:806
Q92769	BRMS1-SIN3-HDAC complex	CORUM:696
Q92769	CoREST-HDAC complex	CORUM:620
Q92769	CoREST-HDAC2 complex	CORUM:1233
Q92769	CtBP complex	CORUM:642
Q92769	ESR1-CDK7-CCNH-MNAT1-MTA1-HDAC2 complex	CORUM:2657
Q92769	HCF-1 complex	CORUM:2721
Q92769	HDAC2-asscociated core complex	CORUM:650
Q92769	ING2 complex	CORUM:2851
Q92769	LARC complex (LCR-associated remodeling complex)	CORUM:778
Q92769	MAD1-mSin3A-HDAC2 complex	CORUM:3054
Q92769	MTA1 complex	CORUM:886
Q92769	MTA1-HDAC core complex	CORUM:889
Q92769	MTA2 complex	CORUM:888
Q92769	MeCP1 complex	CORUM:685
Q92769	MeCP2-SIN3A-HDAC complex	CORUM:749
Q92769	Mi2/NuRD complex	CORUM:61
Q92769	NCOR-SIN3-HDAC-HESX1 complex	CORUM:3167
Q92769	NCOR-SIN3-RPD3 complex	CORUM:745
Q92769	NCOR2 complex	CORUM:1505
Q92769	NRD complex (Nucleosome remodeling and deacetylation complex)	CORUM:614
Q92769	NuRD.1 complex	CORUM:587
Q92769	SIN3 complex	CORUM:732
Q92769	SIN3-ING1b complex I	CORUM:738
Q92769	SIN3-ING1b complex II	CORUM:739
Q92769	SIN3-SAP25 complex	CORUM:743
Q92769	SNF2h-cohesin-NuRD complex	CORUM:282
Q92769	XFIM complex	CORUM:634
Q92769	anti-BHC110 complex	CORUM:633
Q92785	LARC complex (LCR-associated remodeling complex)	CORUM:778
Q92793	CBP-RARA-RXRA-DNA complex, ligand stimulated	CORUM:5198
Q92793	CREBBP-SMAD2 hexameric complex	CORUM:3749
Q92793	CREBBP-SMAD2-SMAD4 pentameric complex	CORUM:3753
Q92793	CREBBP-SMAD3 hexameric complex	CORUM:3750
Q92793	CREBBP-SMAD3-SMAD4 pentameric complex	CORUM:3754
Q92793	HES1 promoter corepressor complex	CORUM:2638
Q92793	Multisubunit ACTR coactivator complex	CORUM:4
Q92793	RNA polymerase II complex, chromatin structure modifying	CORUM:3066
Q92793	RSmad complex	CORUM:2829
Q92793	SMAD1-CBP complex	CORUM:2958
Q92793	SRC-1 complex	CORUM:2728
Q92793	SRC-3 complex	CORUM:2727
Q92793	Stat1-alpha-dimer-CBP DNA-protein complex	CORUM:5573
Q92793	TCF4-CTNNB1-CREBBP complex	CORUM:5264
Q92793	p300-CBP-p270 complex	CORUM:571
Q92793	p300-CBP-p270-SWI/SNF complex	CORUM:570
Q92794	ING5 complex	CORUM:2859
Q92797	ALL-1 supercomplex	CORUM:1257
Q92797	Polyadenylation complex (CSTF1, CSTF2, CSTF3, SYMPK CPSF1, CPSF2, CPSF3)	CORUM:1147
Q92804	Large Drosha complex	CORUM:1332
Q92804	TFIID complex	CORUM:509
Q92828	Kaiso-NCOR complex	CORUM:2183
Q92828	NCOR complex	CORUM:15
Q92830	GCN5-TRRAP histone acetyltransferase complex	CORUM:438
Q92830	STAGA complex (SPT3-TAF9-GCN5 acetyltransferase complex)	CORUM:476
Q92830	STAGA core complex (SPT3-TAF9-GCN5 acetyltransferase complex)	CORUM:478
Q92830	TFTC complex (TATA-binding protein-free TAF-II-containing complex)	CORUM:470
Q92830	TFTC-type histone acetyl transferase complex	CORUM:441
Q92831	Chromatin remodeling complex (TACC2, TACC3, PCAF)	CORUM:5373
Q92831	FOXO3-PCAF complex, oxidative stress stimulated	CORUM:1338
Q92831	Multisubunit ACTR coactivator complex	CORUM:4
Q92831	PCAF complex	CORUM:477
Q92831	RNA polymerase II complex, chromatin structure modifying	CORUM:3066
Q92841	DGCR8 multiprotein complex	CORUM:3082
Q92841	Large Drosha complex	CORUM:1332
Q92841	Spliceosome	CORUM:351
Q92844	Kinase maturation complex 2	CORUM:5212
Q92844	TANK-TRAF2-TRAF3 complex	CORUM:5210
Q92851	FAS-FADD-CASP10 complex	CORUM:5861
Q92851	FAS-FADD-CASP8-CASP10 complex	CORUM:5859
Q92878	BASC complex (BRCA1-associated genome surveillance complex)	CORUM:433
Q92878	BRCA1-BARD1-BACH1-DNA damage complex II	CORUM:2815
Q92878	BRCA1-RAD50-MRE11-NBS1 complex	CORUM:964
Q92878	DNA double-strand break end-joining complex	CORUM:1189
Q92878	MDC1-MRE11-RAD50-NBS1 complex	CORUM:2218
Q92878	MDC1-MRN-ATM-FANCD2 complex	CORUM:2217
Q92878	MRN complex (MRE11-RAD50-NBN complex)	CORUM:173
Q92878	MRN-TRRAP complex (MRE11A-RAD50-NBN-TRRAP complex)	CORUM:627
Q92878	PTIP-DNA damage response complex	CORUM:5197
Q92878	R/M complex (RAD50-MRE11 complex)	CORUM:264
Q92878	RAD50-BRCA1 complex	CORUM:2776
Q92878	RAD50-MRE11-NBN-p200-p350 complex	CORUM:2767
Q92878	Rap1 complex	CORUM:1193
Q92878	Rap1 complex	CORUM:1204
Q92878	TERF2-RAP1 complex	CORUM:2766
Q92888	GNA14-p115RhoGEF complex	CORUM:3177
Q92889	ERCC1-ERCC4-MSH2 complex	CORUM:368
Q92889	RAD52-ERCC4-ERCC1 complex	CORUM:2220
Q92889	XPA-ERCC1-ERCC4 complex	CORUM:531
Q92890	Membrane protein complex (VCP, UFD1L, SEC61B)	CORUM:5685
Q92896	TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)	CORUM:5232
Q92900	Postsplicing complex	CORUM:814
Q92900	SMG-1-Upf1-eRF1-eRF3 complex (SURF)	CORUM:784
Q92900	Upf complex (UPF1, UPF2, UPF3a)	CORUM:812
Q92900	Upf complex (UPF1, UPF2, UPF3b)	CORUM:813
Q92900	mRNA decay complex (UPF1, UPF2, UPF3B, DCP2, XRN1, XRN2, EXOSC2, EXOSC4, EXOSC10, PARN)	CORUM:822
Q92902	BLOC-3 (biogenesis of lysosome-related organelles complex 3)	CORUM:11
Q92903	MUS81-CDS1 complex	CORUM:13
Q92905	COP9 signalosome complex	CORUM:2174
Q92905	CSA complex	CORUM:727
Q92905	CSA-POLIIa complex	CORUM:728
Q92905	DDB2 complex	CORUM:726
Q92922	ALL-1 supercomplex	CORUM:1257
Q92922	BAF complex	CORUM:1237
Q92922	BAF complex	CORUM:189
Q92922	BRG1-SIN3A complex	CORUM:713
Q92922	BRM-SIN3A complex	CORUM:714
Q92922	BRM-SIN3A-HDAC complex	CORUM:806
Q92922	EBAFa complex	CORUM:1252
Q92922	EBAFb complex	CORUM:1239
Q92922	Emerin complex 32	CORUM:5614
Q92922	LARC complex (LCR-associated remodeling complex)	CORUM:778
Q92922	NCOR1 complex	CORUM:1413
Q92922	NUMAC complex (nucleosomal methylation activator complex)	CORUM:86
Q92922	PBAF complex (Polybromo- and BAF containing complex)	CORUM:149
Q92922	RNA polymerase II complex, chromatin structure modifying	CORUM:3064
Q92922	RNA polymerase II complex, chromatin structure modifying	CORUM:3065
Q92922	RNA polymerase II complex, incomplete (CDK8 complex), chromatin structure modifying	CORUM:3067
Q92922	RSmad complex	CORUM:2829
Q92922	SIN3-ING1b complex II	CORUM:739
Q92922	SWI-SNF chromatin remodeling-related-BRCA1 complex	CORUM:238
Q92922	WINAC complex	CORUM:1230
Q92922	p300-CBP-p270-SWI/SNF complex	CORUM:570
Q92925	BRG1-SIN3A complex	CORUM:713
Q92925	BRM-SIN3A complex	CORUM:714
Q92925	BRM-SIN3A-HDAC complex	CORUM:806
Q92925	EBAFa complex	CORUM:1252
Q92925	EBAFb complex	CORUM:1239
Q92925	LARC complex (LCR-associated remodeling complex)	CORUM:778
Q92925	RNA polymerase II complex, chromatin structure modifying	CORUM:3064
Q92925	RNA polymerase II complex, chromatin structure modifying	CORUM:3065
Q92925	SWI-SNF chromatin remodeling-related-BRCA1 complex	CORUM:238
Q92966	SNAPc (small nuclear RNA-activating protein) complex	CORUM:114
Q92989	CF IIAm complex (Cleavage factor IIAm complex)	CORUM:1141
Q92989	RNA endonuclease (SEN2deltaEx8, SEN54, CLP1)	CORUM:5284
Q92989	tRNA splicing endonuclease	CORUM:5283
Q92990	Ubiquitin E3 ligase (GLMN, FBXW8, SKP1A, RBX1)	CORUM:1258
Q92993	NuA4/Tip60 HAT complex	CORUM:529
Q92993	NuA4/Tip60-HAT complex A	CORUM:798
Q92993	NuA4/Tip60-HAT complex B	CORUM:787
Q92993	TIP60 histone acetylase complex	CORUM:525
Q92994	5S-DNA-TFIIIA-TFIIIC2-TFIIIB subcomplex	CORUM:1114
Q93008	ITCH-FAM/USP9x complex	CORUM:783
Q93034	Ubiquitin E3 ligase (ASB1, TCEB1, TCEB2, CUL5, RNF7)	CORUM:208
Q93034	Ubiquitin E3 ligase (ASB12, TCEB1, TCEB2, CUL5, RNF7)	CORUM:211
Q93034	Ubiquitin E3 ligase (ASB2, TCEB1, TCEB2, CUL5, RNF7)	CORUM:207
Q93034	Ubiquitin E3 ligase (ASB6, TCEB1, TCEB2, CUL5, RNF7)	CORUM:209
Q93034	Ubiquitin E3 ligase (ASB7, TCEB1, TCEB2, CUL5, RNF7)	CORUM:210
Q93034	Ubiquitin E3 ligase (WSB1, TCEB1, TCEB2, CUL5, RBX1)	CORUM:214
Q93074	ARC complex	CORUM:232
Q93074	ARC complex	CORUM:288
Q93074	ARC-L complex	CORUM:287
Q93074	ARC92-Mediator complex	CORUM:909
Q93074	BRD4 complex	CORUM:2600
Q93074	DRIP complex	CORUM:549
Q93074	Mediator complex	CORUM:230
Q93074	SMCC complex	CORUM:301
Q93074	TFTC-type histone acetyl transferase complex	CORUM:441
Q93074	TRAP complex	CORUM:535
Q969F9	BLOC-2 (biogenesis of lysosome-related organelles complex 2)	CORUM:12
Q969F9	BLOC1-BLOC2 complex	CORUM:654
Q969G3	BAF complex	CORUM:1237
Q969G3	BAF complex	CORUM:189
Q969G3	BRG1-SIN3A complex	CORUM:713
Q969G3	BRM-SIN3A complex	CORUM:714
Q969G3	BRM-SIN3A-HDAC complex	CORUM:806
Q969G3	EBAFa complex	CORUM:1252
Q969G3	EBAFb complex	CORUM:1239
Q969G3	LARC complex (LCR-associated remodeling complex)	CORUM:778
Q969G3	NUMAC complex (nucleosomal methylation activator complex)	CORUM:86
Q969G3	PBAF complex (Polybromo- and BAF containing complex)	CORUM:149
Q969G3	RNA polymerase II complex, chromatin structure modifying	CORUM:3065
Q969G3	SMARCA2/BRM-BAF57-MECP2 complex	CORUM:5158
Q969G3	SWI-SNF chromatin remodeling-related-BRCA1 complex	CORUM:238
Q969G3	SWI/SNF chromatin-remodeling complex	CORUM:5184
Q969G3	WINAC complex	CORUM:1230
Q969H0	TNF-alpha/NF-kappa B signaling complex (SEC16A, CHUK, IKBKB, NFKB2, REL, IKBKG, MAP3K14, RELA, FBXW7, USP2)	CORUM:5194
Q969H0	Ubiquitin E3 ligase (FBXW7, CUL1, SKP1A, RBX1)	CORUM:1253
Q969H4	BRAF-CNK1 complex, not RAS stimulated	CORUM:5925
Q969H4	CNK1 homodimer complex	CORUM:5926
Q969H4	CNK1-SRC-RAF1 complex	CORUM:5928
Q969H4	RAF1-CNK1 complex, RAS stimulated	CORUM:5924
Q969H6	Rnase/Mrp complex	CORUM:123
Q969L4	SMN complex, U7 snRNA specific	CORUM:2757
Q969N2	GAA1-GPI8-PIGT-PIG-PIGS complex	CORUM:994
Q969R5	E2F-6 complex	CORUM:1194
Q969S2	DNA repair complex NEIL2-PNK-Pol(beta)-LigIII(alpha)-XRCC1	CORUM:1085
Q969U7	PAC1-PAC2 complex	CORUM:3034
Q96A35	39S ribosomal subunit, mitochondrial	CORUM:324
Q96A35	55S ribosome, mitochondrial	CORUM:320
Q96AJ9	SNARE complex (VAMP3, STX6, VTI1A)	CORUM:876
Q96AJ9	SNARE complex (VAMP4, STX6, STX16, VTI1a, VTI1b)	CORUM:877
Q96AP0	Rap1 complex	CORUM:1204
Q96AP0	TIN2 complex	CORUM:1198
Q96AP0	TRF1-TIN2 complex	CORUM:1201
Q96AP0	Telosome complex	CORUM:138
Q96B26	Exosome	CORUM:789
Q96B97	CIN85 homotetramer complex	CORUM:3173
Q96B97	CIN85-BLNK complex	CORUM:3174
Q96B97	CIN85-SH3GL3-CBL complex	CORUM:5724
Q96B97	RICH1/AMOT polarity complex, Flag-Rich1 precipitated	CORUM:846
Q96B97	SH3KBP1-CBLB-EGFR complex	CORUM:5171
Q96BD5	Anti-HDAC2 complex	CORUM:632
Q96BD5	BHC complex	CORUM:636
Q96BD5	BRAF53-BRCA2 complex	CORUM:871
Q96BD5	CoREST-HDAC complex	CORUM:620
Q96BD5	LSD1 complex	CORUM:626
Q96BD5	anti-BHC110 complex	CORUM:633
Q96BI3	CD147-gamma-secretase complex (APH-1a, PS-1, PEN-2, NCT variant)	CORUM:142
Q96BI3	Gamma-secretase complex (APH1A, PSEN1, PSENEN, NCSTN variant)	CORUM:45
Q96BI3	Gamma-secretase complex (APH1A, PSEN1, PSENEN, NCSTN)	CORUM:466
Q96BI3	Gamma-secretase complex (APH1A, PSEN2, PSENEN, NCSTN)	CORUM:468
Q96BI3	Gamma-secretase-Delta1 complex	CORUM:3271
Q96BN2	STAGA complex (SPT3-TAF9-GCN5 acetyltransferase complex)	CORUM:476
Q96BP3	C complex spliceosome	CORUM:1181
Q96BP3	Spliceosome	CORUM:351
Q96BT3	CENP-A NAC-CAD complex	CORUM:1179
Q96BT3	CENP-A nucleosome associated complex	CORUM:927
Q96CB8	Integrator complex	CORUM:1153
Q96CB8	Integrator-RNAPII complex	CORUM:1155
Q96CF2	ESCRT-III complex	CORUM:1186
Q96CJ1	SRCAP-associated chromatin remodeling complex	CORUM:304
Q96CW5	Pericentrin-GCP complex	CORUM:3714
Q96D31	TRPC1-STIM1-ORAI1 complex	CORUM:828
Q96DF8	C complex spliceosome	CORUM:1181
Q96DF8	Spliceosome	CORUM:351
Q96DI7	C complex spliceosome	CORUM:1181
Q96DI7	Spliceosome	CORUM:351
Q96DV4	39S ribosomal subunit, mitochondrial	CORUM:324
Q96DV4	55S ribosome, mitochondrial	CORUM:320
Q96EB1	Elongator holo complex	CORUM:1380
Q96EB6	FOXO1-FHL2-SIRT1 complex	CORUM:2590
Q96EB6	FOXO3-SIRT1 complex, oxidative stress stimulated	CORUM:2593
Q96EB6	Polycomb repressive complex 4 (PRC4)	CORUM:1177
Q96EB6	SIRT1 homotrimer complex	CORUM:2592
Q96EB6	hSIR2-p53 complex	CORUM:2821
Q96EE3	Nup 107-160 subcomplex	CORUM:87
Q96EK2	LSD1 complex	CORUM:626
Q96EL2	28S ribosomal subunit, mitochondrial	CORUM:315
Q96EL2	55S ribosome, mitochondrial	CORUM:320
Q96EL3	39S ribosomal subunit, mitochondrial	CORUM:324
Q96EL3	55S ribosome, mitochondrial	CORUM:320
Q96EV8	AP3-BLOC1 complex	CORUM:652
Q96EV8	BLOC-1 (biogenesis of lysosome-related organelles complex 1)	CORUM:23
Q96EV8	BLOC1-BLOC2 complex	CORUM:654
Q96EY7	H2AX complex II	CORUM:1227
Q96EZ8	DIPA-MCRS1 complex	CORUM:1057
Q96EZ8	INO80 chromatin remodeling complex	CORUM:302
Q96EZ8	MLL1-WDR5 complex	CORUM:5386
Q96F86	Decapping complex	CORUM:559
Q96FE5	LINGO-1-Nogo-66-p75 signaling complex	CORUM:1793
Q96FE5	TAJ-NgR1-LINGO-1 signaling complex	CORUM:2736
Q96FI4	DNA repair complex NEIL1-PNK-Pol(beta)-LigIII(alpha)-XRCC1	CORUM:1086
Q96FV9	Spliceosome	CORUM:351
Q96FV9	THO complex	CORUM:774
Q96FV9	TREX complex	CORUM:770
Q96FZ7	ESCRT-III complex	CORUM:1186
